2024-01-18 22:50:40 UTC time; Aircraft: MM-670-19;  exp. wind estimation
Latitude [deg];Longitude [deg];Altitude AMSL [m];Temperature [dF];Dew Point [dF];Relative Humidity [perc];Air Pressure [hPa];Wind Speed [m/s];Wind direction [deg];Wind gusts [m/s];ct2 [log_{10}K^2m^{-2/3}];cn2 [log_{10}m^{-2/3}];Speed of Sound [m/s];Sound Damping [dB/100m];Refractivity [N];Refractivity Gradient [dN/km];Modified Refractivity [M];Modified Refractivity Gradient [dM/km];Latent Heat Flux [W/m^2];Sensible Heat Flux [W/m^2]
47.5733947;9.0468587;3157.7;9.00;4.97;83.83;676.3;16.2;269.4;16.4;0.0;0.0;323.3;9.5;210.9;-25.5;641.3;131.3;3.5;7.0
47.5733947;9.0468587;3160.5;8.97;4.93;83.78;676.0;16.2;269.3;16.4;1.9;0.0;323.3;9.4;210.8;-27.7;641.7;129.1;2.2;5.2
47.5733947;9.0468587;3162.6;8.93;4.90;83.79;675.9;16.2;269.2;16.4;0.0;0.0;323.3;9.4;210.8;-24.6;642.0;132.2;2.2;8.6
47.5733947;9.0468587;3165.5;8.89;4.84;83.73;675.6;16.2;269.0;16.4;0.2;0.0;323.3;9.4;210.7;-29.9;642.3;126.9;3.4;8.1
47.5733947;9.0468587;3167.6;8.86;4.80;83.66;675.4;16.1;268.7;16.4;0.5;0.0;323.3;9.4;210.6;-26.7;642.6;130.1;3.0;6.1
47.5733947;9.0468587;3170.7;8.82;4.73;83.58;675.2;16.1;268.6;16.4;0.2;0.0;323.2;9.4;210.6;-26.1;643.0;130.6;3.1;6.6
47.5733947;9.0468587;3173.1;8.78;4.68;83.52;674.9;16.1;268.5;16.4;1.4;0.0;323.2;9.3;210.5;-34.6;643.3;122.1;3.3;7.7
47.5733947;9.0468587;3175.4;8.75;4.64;83.49;674.8;16.1;268.2;16.4;0.0;0.0;323.2;9.3;210.4;-22.6;643.6;134.2;2.5;6.7
47.5733947;9.0468587;3177.8;8.72;4.60;83.46;674.6;16.2;268.0;16.5;0.6;0.0;323.2;9.3;210.4;-28.1;643.9;128.6;2.6;7.1
47.5733947;9.0468587;3180.5;8.69;4.54;83.34;674.3;16.2;268.0;16.5;4.6;0.0;323.2;9.3;210.3;-37.8;644.2;118.9;3.4;5.8
47.5733947;9.0468587;3182.6;8.66;4.49;83.24;674.1;16.3;267.9;16.5;2.0;0.0;323.2;9.3;210.2;-31.6;644.5;125.2;3.4;5.5
47.5733947;9.0468587;3185.5;8.62;4.43;83.16;673.8;16.3;267.7;16.6;0.6;0.0;323.2;9.2;210.1;-30.2;644.9;126.6;3.2;7.2
47.5733947;9.0468587;3187.5;8.57;4.39;83.21;673.7;16.4;267.7;16.9;4.5;0.0;323.2;9.2;210.1;-20.3;645.2;136.5;3.0;12.9
47.5733947;9.0468587;3190.6;8.53;4.33;83.13;673.4;16.4;267.6;16.9;0.0;0.0;323.1;9.2;210.0;-25.6;645.6;131.2;3.2;7.4
47.5733947;9.0468587;3192.6;8.50;4.28;83.07;673.2;16.5;267.6;17.0;2.3;0.0;323.1;9.2;209.9;-34.1;645.8;122.7;3.2;6.5
47.5733947;9.0468587;3195.5;8.44;4.22;83.04;672.9;16.5;267.7;17.1;0.0;0.0;323.1;9.1;209.8;-29.5;646.2;127.3;3.1;9.8
47.5733947;9.0468587;3197.4;8.42;4.19;83.01;672.7;16.6;267.7;17.3;2.5;0.0;323.1;9.1;209.8;-33.4;646.4;123.4;2.5;6.7
47.5733947;9.0468587;3200.4;8.39;4.13;82.91;672.5;16.7;267.7;17.3;2.3;0.0;323.1;9.1;209.7;-30.2;646.8;126.6;2.8;5.3
47.5733947;9.0468587;3203.0;8.34;4.08;82.89;672.2;16.7;267.7;17.3;0.0;0.0;323.1;9.1;209.6;-28.2;647.1;128.6;2.8;8.9
47.5733947;9.0468587;3205.3;8.28;4.03;82.92;672.0;16.7;267.7;17.3;3.6;0.0;323.1;9.1;209.6;-19.8;647.4;136.9;3.0;11.8
47.5733947;9.0468587;3207.7;8.25;3.99;82.88;671.9;16.7;267.7;17.3;0.0;0.0;323.0;9.0;209.5;-24.7;647.8;132.1;3.0;7.6
47.5733947;9.0468587;3210.5;8.20;3.94;82.87;671.6;16.7;267.8;17.3;0.2;0.0;323.0;9.0;209.4;-28.2;648.1;128.6;2.4;8.4
47.5733947;9.0468587;3212.6;8.15;3.90;82.91;671.4;16.8;267.8;17.3;2.0;0.0;323.0;9.0;209.4;-23.6;648.4;133.2;2.8;12.1
47.5733947;9.0468587;3215.5;8.11;3.84;82.86;671.1;16.9;268.1;17.3;0.9;0.0;323.0;9.0;209.3;-29.4;648.8;127.4;2.6;7.0
47.5733947;9.0468587;3217.5;8.08;3.80;82.80;671.0;16.9;268.1;17.3;1.6;0.0;323.0;9.0;209.2;-31.3;649.0;125.5;2.9;6.4
47.5733947;9.0468587;3220.6;8.04;3.74;82.73;670.7;16.9;268.1;17.3;0.1;0.0;323.0;8.9;209.1;-26.2;649.4;130.5;3.0;7.6
47.5733947;9.0468587;3222.7;8.01;3.71;82.70;670.5;16.9;268.2;17.3;0.7;0.0;323.0;8.9;209.1;-26.1;649.7;130.7;2.4;6.2
47.5733947;9.0468587;3225.6;7.96;3.66;82.72;670.3;16.9;268.3;17.3;0.4;0.0;322.9;8.9;209.0;-23.4;650.1;133.4;2.5;9.6
47.5733947;9.0468587;3227.6;7.92;3.62;82.70;670.1;16.9;268.2;17.3;0.0;0.0;322.9;8.9;209.0;-29.5;650.3;127.2;2.9;9.2
47.5733947;9.0468587;3230.6;7.86;3.57;82.74;669.9;16.9;268.2;17.3;0.6;0.0;322.9;8.9;208.9;-22.9;650.7;133.9;2.2;10.2
47.5733947;9.0468587;3233.1;7.82;3.53;82.75;669.6;16.9;268.1;17.3;0.3;0.0;322.9;8.8;208.8;-28.5;651.1;128.3;2.1;8.3
47.5733947;9.0468587;3235.4;7.79;3.49;82.68;669.4;16.8;268.0;17.3;0.5;0.0;322.9;8.8;208.8;-24.1;651.4;132.7;2.7;5.4
47.5733947;9.0468587;3237.8;7.76;3.44;82.64;669.2;16.8;268.0;17.3;0.1;0.0;322.9;8.8;208.7;-26.8;651.7;130.0;2.8;7.7
47.5733947;9.0468587;3240.5;7.72;3.40;82.63;669.0;16.7;268.0;17.0;1.3;0.0;322.9;8.8;208.6;-28.5;652.0;128.3;1.9;6.7
47.5733947;9.0468587;3242.6;7.68;3.37;82.67;668.8;16.6;267.9;16.9;0.8;0.0;322.8;8.8;208.6;-19.3;652.3;137.5;1.9;9.4
47.5733947;9.0468587;3245.6;7.65;3.33;82.61;668.6;16.5;267.7;16.8;1.6;0.0;322.8;8.8;208.5;-26.9;652.7;129.9;2.2;5.3
47.5733947;9.0468587;3247.5;7.63;3.29;82.57;668.4;16.5;267.7;16.7;3.9;0.0;322.8;8.7;208.4;-32.0;652.9;124.8;2.2;5.3
47.5733947;9.0468587;3250.5;7.61;3.25;82.48;668.2;16.5;267.7;16.7;3.5;0.0;322.8;8.7;208.4;-25.2;653.3;131.6;1.8;3.0
47.5733947;9.0468587;3252.9;7.58;3.21;82.43;667.9;16.4;267.7;16.6;3.0;0.0;322.8;8.7;208.3;-34.9;653.6;121.9;2.6;6.9
47.5733947;9.0468587;3255.2;7.55;3.16;82.37;667.7;16.5;267.8;16.6;3.8;0.0;322.8;8.7;208.2;-34.5;653.9;122.3;2.6;6.1
47.5733947;9.0468587;3257.7;7.53;3.13;82.33;667.5;16.4;267.8;16.6;0.9;0.0;322.8;8.7;208.1;-21.8;654.2;135.0;1.8;4.6
47.5733947;9.0468587;3260.4;7.49;3.09;82.32;667.3;16.4;267.8;16.6;0.3;0.0;322.8;8.7;208.1;-23.4;654.6;133.4;1.9;6.6
47.5733947;9.0468587;3263.0;7.45;3.05;82.31;667.0;16.4;267.8;16.6;1.2;0.0;322.8;8.6;208.0;-29.1;654.9;127.7;2.0;7.1
47.5733947;9.0468587;3265.4;7.42;3.03;82.33;666.8;16.4;267.7;16.6;0.2;0.0;322.8;8.6;208.0;-23.1;655.3;133.7;1.5;7.0
47.5733947;9.0468587;3267.9;7.40;2.99;82.28;666.6;16.4;267.8;16.6;2.1;0.0;322.7;8.6;207.9;-27.1;655.6;129.7;2.1;5.0
47.5733947;9.0468587;3270.6;7.35;2.94;82.27;666.3;16.5;267.8;16.6;1.5;0.0;322.7;8.6;207.8;-33.0;655.9;123.8;2.1;8.2
47.5733947;9.0468587;3272.7;7.31;2.91;82.31;666.1;16.5;267.8;16.6;0.0;0.0;322.7;8.6;207.7;-25.2;656.2;131.6;1.9;9.6
47.5733947;9.0468587;3275.6;7.27;2.86;82.24;665.9;16.5;268.0;16.6;0.9;0.0;322.7;8.6;207.7;-27.2;656.6;129.6;2.6;6.1
47.5733947;9.0468587;3277.6;7.23;2.82;82.23;665.7;16.4;268.2;16.6;1.0;0.0;322.7;8.5;207.6;-23.9;656.8;132.9;3.1;10.5
47.5733947;9.0468587;3280.6;7.20;2.77;82.16;665.5;16.4;268.3;16.5;0.4;0.0;322.7;8.5;207.6;-21.3;657.2;135.4;2.2;5.1
47.5733947;9.0468587;3282.6;7.18;2.73;82.12;665.3;16.4;268.3;16.5;1.7;0.0;322.7;8.5;207.5;-30.7;657.5;126.1;2.7;6.5
47.5733947;9.0468587;3285.5;7.13;2.68;82.09;665.0;16.4;268.5;16.5;1.6;0.0;322.6;8.5;207.4;-32.8;657.9;123.9;2.4;7.8
47.5733947;9.0468587;3287.6;7.11;2.64;82.03;664.9;16.3;268.6;16.5;0.2;0.0;322.6;8.5;207.3;-23.8;658.1;133.0;2.8;6.0
47.5733947;9.0468587;3290.6;7.07;2.58;81.95;664.7;16.3;268.6;16.5;0.0;0.0;322.6;8.4;207.3;-20.2;658.5;136.6;2.6;5.9
47.5733947;9.0468587;3292.6;7.04;2.55;81.95;664.5;16.3;268.5;16.5;1.0;0.0;322.6;8.4;207.2;-26.0;658.8;130.8;1.7;6.5
47.5733947;9.0468587;3295.4;7.01;2.51;81.92;664.2;16.3;268.5;16.5;2.9;0.0;322.6;8.4;207.1;-31.8;659.2;125.0;2.0;6.3
47.5733947;9.0468587;3297.5;6.98;2.47;81.87;664.0;16.2;268.4;16.5;3.6;0.0;322.6;8.4;207.1;-34.0;659.4;122.8;2.4;6.3
47.5733947;9.0468587;3300.5;6.94;2.42;81.83;663.8;16.2;268.3;16.5;0.3;0.0;322.6;8.4;207.0;-24.8;659.8;132.0;2.2;6.6
47.5733947;9.0468587;3302.6;6.92;2.39;81.80;663.6;16.2;268.3;16.5;0.9;0.0;322.6;8.4;206.9;-26.6;660.1;130.2;2.2;6.3
47.5733947;9.0468587;3305.4;6.86;2.34;81.82;663.3;16.2;268.4;16.5;0.0;0.0;322.6;8.3;206.9;-27.7;660.4;129.1;2.4;9.9
47.5733947;9.0468587;3307.4;6.83;2.30;81.81;663.1;16.2;268.5;16.6;0.1;0.0;322.5;8.3;206.8;-25.2;660.7;131.5;2.1;7.6
47.5733947;9.0468587;3310.5;6.79;2.25;81.76;662.9;16.2;268.6;16.6;0.1;0.0;322.5;8.3;206.7;-21.6;661.1;135.2;2.3;6.2
47.5733947;9.0468587;3313.0;6.76;2.20;81.65;662.7;16.2;268.6;16.7;2.1;0.0;322.5;8.3;206.7;-29.1;661.4;127.7;3.0;5.0
47.5733947;9.0468587;3315.4;6.74;2.16;81.59;662.5;16.2;268.7;16.7;5.3;0.0;322.5;8.3;206.6;-34.2;661.7;122.6;2.2;5.3
47.5733947;9.0468587;3317.4;6.71;2.11;81.52;662.3;16.2;268.6;16.5;2.0;0.0;322.5;8.3;206.5;-31.9;662.0;124.8;3.0;6.4
47.5733947;9.0468587;3320.5;6.67;2.06;81.49;662.0;16.2;268.6;16.5;0.0;0.0;322.5;8.2;206.5;-22.5;662.4;134.3;2.2;7.1
47.5733947;9.0468587;3322.6;6.64;2.03;81.48;661.9;16.2;268.7;16.4;0.1;0.0;322.5;8.2;206.4;-24.2;662.7;132.6;2.1;7.3
47.5733947;9.0468587;3325.5;6.59;1.98;81.46;661.6;16.1;268.5;16.4;0.5;0.0;322.5;8.2;206.3;-28.4;663.1;128.3;2.3;7.9
47.5733947;9.0468587;3327.5;6.56;1.95;81.48;661.4;16.2;268.3;16.5;0.4;0.0;322.4;8.2;206.3;-29.1;663.3;127.7;1.9;8.7
47.5733947;9.0468587;3330.6;6.52;1.91;81.49;661.1;16.2;268.2;16.5;0.2;0.0;322.4;8.2;206.2;-22.5;663.7;134.3;1.6;6.7
47.5733947;9.0468587;3332.5;6.51;1.89;81.44;661.0;16.2;268.1;16.5;7.2;0.0;322.4;8.2;206.1;-28.8;664.0;128.0;1.5;2.6
47.5733947;9.0468587;3335.4;6.47;1.83;81.37;660.7;16.2;267.8;16.5;3.0;0.0;322.4;8.1;206.0;-32.6;664.3;124.2;2.5;6.2
47.5733947;9.0468587;3337.5;6.44;1.80;81.33;660.5;16.2;267.7;16.5;0.5;0.0;322.4;8.1;206.0;-24.6;664.6;132.2;2.2;6.2
47.5733947;9.0468587;3340.5;6.41;1.76;81.34;660.3;16.3;267.6;16.5;0.0;0.0;322.4;8.1;205.9;-18.0;665.0;138.8;1.4;5.8
47.5733947;9.0468587;3342.6;6.38;1.74;81.33;660.1;16.3;267.7;16.5;1.0;0.0;322.4;8.1;205.9;-25.2;665.3;131.5;1.7;6.1
47.5733947;9.0468587;3345.6;6.36;1.69;81.26;659.9;16.3;267.8;16.5;4.8;0.0;322.4;8.1;205.8;-30.0;665.7;126.8;1.9;4.3
47.5733947;9.0468587;3347.6;6.32;1.66;81.30;659.7;16.3;268.0;16.5;0.0;0.0;322.4;8.1;205.7;-26.5;665.9;130.3;1.7;9.9
47.5733947;9.0468587;3350.6;6.24;1.62;81.39;659.4;16.3;268.2;16.5;2.7;0.0;322.3;8.1;205.7;-20.2;666.3;136.6;2.0;12.0
47.5733947;9.0468587;3352.6;6.22;1.58;81.36;659.3;16.3;268.3;16.5;0.4;0.0;322.3;8.0;205.6;-23.9;666.6;132.9;2.1;6.2
47.5733947;9.0468587;3355.5;6.20;1.54;81.27;659.0;16.3;268.1;16.5;7.1;0.0;322.3;8.0;205.6;-29.4;667.0;127.4;1.8;2.6
47.5733947;9.0468587;3357.6;6.18;1.50;81.19;658.8;16.3;267.9;16.4;4.8;0.0;322.3;8.0;205.5;-34.8;667.2;122.0;2.7;5.6
47.5733947;9.0468587;3360.7;6.14;1.43;81.11;658.5;16.3;267.7;16.4;0.8;0.0;322.3;8.0;205.4;-28.9;667.6;127.9;2.8;6.9
47.5733947;9.0468587;3362.8;6.08;1.40;81.15;658.3;16.2;267.7;16.4;3.0;0.0;322.3;8.0;205.4;-20.5;667.9;136.3;2.5;11.9
47.5733947;9.0468587;3365.6;6.02;1.34;81.19;658.1;16.2;267.7;16.4;0.9;0.0;322.3;7.9;205.3;-24.3;668.3;132.5;2.4;11.1
47.5733947;9.0468587;3367.9;5.98;1.30;81.18;657.9;16.1;267.8;16.3;0.5;0.0;322.2;7.9;205.2;-29.6;668.6;127.2;2.2;8.4
47.5733947;9.0468587;3370.4;5.95;1.27;81.16;657.7;16.1;267.8;16.3;0.3;0.0;322.2;7.9;205.2;-22.8;668.9;134.0;1.9;6.2
47.5733947;9.0468587;3373.0;5.93;1.23;81.10;657.5;16.1;267.8;16.2;2.1;0.0;322.2;7.9;205.1;-26.3;669.3;130.5;2.0;4.9
47.5733947;9.0468587;3375.5;5.87;1.18;81.12;657.2;16.0;267.7;16.2;0.0;0.0;322.2;7.9;205.0;-27.1;669.6;129.7;2.3;10.2
47.5733947;9.0468587;3377.5;5.85;1.13;81.03;657.0;16.0;267.7;16.2;1.3;0.0;322.2;7.9;205.0;-29.9;669.8;126.9;3.2;6.2
47.5733947;9.0468587;3380.6;5.84;1.08;80.86;656.8;16.0;267.7;16.2;6.2;0.0;322.2;7.8;204.9;-27.3;670.2;129.4;2.4;1.7
47.5733947;9.0468587;3383.0;5.79;1.04;80.90;656.6;16.0;267.8;16.2;0.6;0.0;322.2;7.8;204.8;-23.4;670.6;133.4;2.1;10.5
47.5733947;9.0468587;3385.3;5.74;1.00;80.95;656.4;16.0;267.9;16.2;1.3;0.0;322.2;7.8;204.8;-21.3;670.9;135.5;2.0;10.8
47.5733947;9.0468587;3387.9;5.72;0.96;80.87;656.2;16.1;267.8;16.3;5.6;0.0;322.2;7.8;204.7;-29.1;671.2;127.7;1.9;3.4
47.5733947;9.0468587;3390.6;5.68;0.92;80.83;655.9;16.1;267.8;16.3;1.6;0.0;322.1;7.8;204.6;-28.0;671.5;128.8;2.0;6.3
47.5733947;9.0468587;3392.6;5.66;0.89;80.80;655.8;16.1;267.8;16.4;1.9;0.0;322.1;7.8;204.6;-25.0;671.8;131.8;1.6;5.0
47.5733947;9.0468587;3395.4;5.65;0.83;80.66;655.5;16.1;267.7;16.4;6.4;0.0;322.1;7.7;204.5;-29.9;672.2;126.9;2.5;2.7
47.5733947;9.0468587;3397.5;5.61;0.78;80.62;655.4;16.2;267.6;16.4;0.9;0.0;322.1;7.7;204.4;-22.8;672.5;134.0;3.3;9.6
47.5733947;9.0468587;3400.5;5.57;0.72;80.52;655.2;16.2;267.5;16.4;0.2;0.0;322.1;7.7;204.4;-22.9;672.9;133.9;2.8;5.9
47.5733947;9.0468587;3403.0;5.55;0.68;80.45;654.9;16.2;267.4;16.4;6.3;0.0;322.1;7.7;204.3;-31.9;673.2;124.8;2.0;4.2
47.5733947;9.0468587;3405.4;5.52;0.64;80.39;654.7;16.2;267.4;16.4;3.5;0.0;322.1;7.7;204.2;-32.7;673.5;124.1;2.2;6.2
47.5733947;9.0468587;3408.0;5.49;0.60;80.39;654.5;16.2;267.2;16.5;0.8;0.0;322.1;7.7;204.1;-24.4;673.8;132.4;1.6;6.4
47.5733947;9.0468587;3410.5;5.44;0.57;80.43;654.2;16.2;267.1;16.6;0.1;0.0;322.1;7.6;204.1;-23.2;674.2;133.6;1.8;9.3
47.5733947;9.0468587;3412.6;5.42;0.53;80.38;654.1;16.2;267.0;16.6;2.0;0.0;322.0;7.6;204.0;-26.3;674.4;130.5;2.1;5.0
47.5733947;9.0468587;3415.4;5.40;0.48;80.24;653.8;16.3;266.9;16.6;7.4;0.0;322.0;7.6;203.9;-30.8;674.8;126.0;2.3;2.7
47.5733947;9.0468587;3417.8;5.37;0.44;80.23;653.6;16.3;266.8;16.6;2.2;0.0;322.0;7.6;203.9;-31.4;675.1;125.4;1.8;7.3
47.5733947;9.0468587;3420.3;5.34;0.41;80.21;653.4;16.4;266.7;16.7;1.2;0.0;322.0;7.6;203.8;-25.3;675.4;131.4;1.7;6.0
47.5733947;9.0468587;3423.0;5.31;0.36;80.14;653.2;16.4;266.6;16.8;1.9;0.0;322.0;7.6;203.7;-25.5;675.8;131.3;2.1;4.7
47.5733947;9.0468587;3425.5;5.28;0.33;80.13;653.0;16.5;266.6;16.8;1.5;0.0;322.0;7.6;203.7;-23.1;676.1;133.7;1.3;5.0
47.5733947;9.0468587;3427.5;5.26;0.31;80.13;652.8;16.6;266.4;17.0;1.6;0.0;322.0;7.5;203.6;-26.3;676.4;130.5;1.5;6.1
47.5733947;9.0468587;3430.6;5.22;0.27;80.11;652.5;16.6;266.2;17.0;1.6;0.0;322.0;7.5;203.6;-25.3;676.8;131.5;1.5;5.6
47.5733947;9.0468587;3432.7;5.20;0.23;80.07;652.3;16.6;266.1;17.0;1.9;0.0;322.0;7.5;203.5;-28.8;677.0;128.0;2.1;6.3
47.5733947;9.0468587;3435.5;5.17;0.18;79.99;652.0;16.7;266.0;17.0;7.8;0.0;322.0;7.5;203.4;-34.3;677.4;122.5;2.0;4.4
47.5733947;9.0468587;3437.6;5.15;0.14;79.94;651.8;16.7;266.2;17.0;0.9;0.0;321.9;7.5;203.3;-25.8;677.6;131.0;2.4;6.0
47.5733947;9.0468587;3440.6;5.09;0.06;79.82;651.6;16.7;266.3;17.1;0.7;0.0;321.9;7.5;203.3;-21.9;678.0;134.9;3.7;8.4
47.5733947;9.0468587;3442.5;5.07;0.02;79.75;651.5;16.7;266.3;17.1;2.8;0.0;321.9;7.4;203.2;-29.8;678.3;127.0;2.6;5.3
47.5733947;9.0468587;3445.4;5.05;-0.03;79.65;651.2;16.8;266.2;17.1;3.1;0.0;321.9;7.4;203.1;-27.4;678.7;129.4;2.3;4.3
47.5733947;9.0468587;3448.0;5.02;-0.08;79.59;651.0;16.8;266.2;17.2;1.1;0.0;321.9;7.4;203.1;-25.6;679.0;131.2;2.2;5.7
47.5733947;9.0468587;3450.7;4.97;-0.12;79.60;650.8;16.9;266.1;17.2;0.0;0.0;321.9;7.4;203.0;-23.8;679.4;133.0;2.0;8.4
47.5733947;9.0468587;3452.7;4.96;-0.15;79.52;650.6;16.9;266.1;17.2;11.0;0.0;321.9;7.4;202.9;-33.5;679.6;123.3;1.9;2.6
47.5733947;9.0468587;3455.4;4.94;-0.20;79.42;650.3;17.0;266.0;17.2;10.2;0.0;321.9;7.4;202.8;-34.7;679.9;122.1;1.9;3.6
47.5733947;9.0468587;3457.9;4.91;-0.23;79.39;650.1;17.0;266.0;17.2;2.3;0.0;321.9;7.3;202.8;-25.8;680.3;131.0;1.6;5.1
47.5733947;9.0468587;3460.5;4.88;-0.27;79.38;649.9;17.1;266.1;17.3;0.0;0.0;321.9;7.3;202.7;-18.7;680.6;138.1;1.9;6.8
47.5733947;9.0468587;3462.9;4.83;-0.33;79.33;649.7;17.1;266.1;17.3;0.2;0.0;321.8;7.3;202.7;-24.8;681.0;132.0;3.0;9.2
47.5733947;9.0468587;3465.4;4.80;-0.36;79.34;649.5;17.1;266.0;17.3;1.6;0.0;321.8;7.3;202.6;-25.6;681.3;131.2;1.2;6.2
47.5733947;9.0468587;3467.9;4.76;-0.38;79.40;649.3;17.1;265.8;17.3;0.2;0.0;321.8;7.3;202.6;-23.1;681.6;133.7;1.0;7.9
47.5733947;9.0468587;3470.5;4.75;-0.41;79.34;649.1;17.1;265.7;17.3;9.9;0.0;321.8;7.3;202.5;-28.4;681.9;128.4;1.0;1.9
47.5733947;9.0468587;3473.1;4.73;-0.44;79.33;648.8;17.1;265.6;17.3;3.1;0.0;321.8;7.3;202.4;-26.3;682.3;130.5;1.3;4.9
47.5733947;9.0468587;3475.5;4.70;-0.46;79.31;648.6;17.1;265.3;17.3;8.2;0.0;321.8;7.3;202.3;-31.5;682.6;125.3;0.9;4.2
47.5733947;9.0468587;3477.6;4.69;-0.49;79.29;648.4;17.1;265.3;17.3;4.5;0.0;321.8;7.2;202.3;-27.0;682.9;129.8;1.3;4.1
47.5733947;9.0468587;3480.7;4.65;-0.53;79.25;648.2;17.1;265.4;17.3;0.6;0.0;321.8;7.2;202.2;-20.8;683.3;136.0;1.6;5.2
47.5733947;9.0468587;3482.6;4.64;-0.56;79.20;648.0;17.1;265.4;17.3;6.0;0.0;321.8;7.2;202.2;-30.4;683.5;126.4;1.9;4.0
47.5733947;9.0468587;3485.4;4.62;-0.61;79.08;647.8;17.1;265.3;17.3;5.6;0.0;321.8;7.2;202.1;-29.7;683.9;127.1;2.2;3.6
47.5733947;9.0468587;3487.9;4.60;-0.66;78.98;647.6;17.1;265.3;17.3;1.1;0.0;321.8;7.2;202.0;-21.8;684.2;135.0;2.4;3.9
47.5733947;9.0468587;3490.5;4.58;-0.70;78.91;647.4;17.1;265.2;17.3;3.0;0.0;321.7;7.2;202.0;-25.2;684.6;131.6;1.8;3.9
47.5733947;9.0468587;3493.0;4.54;-0.75;78.87;647.1;17.1;265.0;17.3;2.3;0.0;321.7;7.2;201.9;-31.2;684.9;125.6;2.1;7.0
47.5733947;9.0468587;3495.6;4.53;-0.78;78.81;646.9;17.0;264.9;17.3;12.0;0.0;321.7;7.1;201.8;-33.0;685.2;123.8;1.2;2.9
47.5733947;9.0468587;3497.7;4.53;-0.80;78.74;646.7;17.0;264.7;17.2;15.8;0.0;321.7;7.1;201.7;-29.2;685.5;127.6;0.9;-0.0
47.5733947;9.0468587;3500.8;4.51;-0.84;78.66;646.5;17.0;264.5;17.2;5.4;0.0;321.7;7.1;201.7;-24.9;685.9;131.9;1.4;2.5
47.5733947;9.0468587;3502.7;4.49;-0.86;78.64;646.3;17.0;264.4;17.3;3.3;0.0;321.7;7.1;201.6;-27.3;686.1;129.5;1.3;5.2
47.5733947;9.0468587;3505.5;4.46;-0.90;78.61;646.0;17.0;264.2;17.3;5.8;0.0;321.7;7.1;201.5;-29.7;686.5;127.1;1.4;4.5
47.5733947;9.0468587;3507.5;4.46;-0.92;78.53;645.8;17.0;263.9;17.3;16.7;0.0;321.7;7.1;201.5;-30.2;686.7;126.6;1.0;-0.0
47.5733947;9.0468587;3510.6;4.44;-0.96;78.44;645.6;17.0;263.6;17.3;3.5;0.0;321.7;7.1;201.4;-23.8;687.1;132.9;1.6;3.2
47.5733947;9.0468587;3512.6;4.43;-0.99;78.37;645.4;17.0;263.4;17.3;10.0;0.0;321.7;7.1;201.3;-31.2;687.4;125.6;1.7;2.5
47.5733947;9.0468587;3515.5;4.42;-1.04;78.26;645.1;17.0;263.1;17.3;10.1;0.0;321.7;7.1;201.2;-31.5;687.7;125.3;1.7;2.6
47.5733947;9.0468587;3517.6;4.38;-1.07;78.25;645.0;17.0;262.9;17.3;0.2;0.0;321.7;7.0;201.2;-20.8;688.0;136.0;2.1;8.2
47.5733947;9.0468587;3520.8;4.36;-1.13;78.13;644.8;17.0;262.8;17.3;2.0;0.0;321.7;7.0;201.1;-20.5;688.5;136.3;2.0;2.7
47.5733947;9.0468587;3522.7;4.36;-1.16;78.03;644.6;17.0;262.8;17.3;16.2;0.0;321.7;7.0;201.1;-32.7;688.7;124.0;1.8;0.7
47.5733947;9.0468587;3525.5;4.34;-1.20;77.94;644.3;17.0;262.8;17.3;13.4;0.0;321.7;7.0;201.0;-37.1;689.0;119.7;1.8;3.6
47.5733947;9.0468587;3527.5;4.34;-1.23;77.86;644.1;17.0;262.4;17.3;19.4;0.0;321.7;7.0;200.9;-32.3;689.3;124.5;1.1;-0.0
47.5733947;9.0468587;3530.6;4.32;-1.26;77.83;643.9;17.0;262.1;17.3;4.6;0.0;321.7;7.0;200.8;-23.8;689.7;133.0;0.9;3.2
47.5733947;9.0468587;3532.6;4.31;-1.27;77.80;643.7;17.0;261.9;17.3;7.4;0.0;321.7;7.0;200.8;-26.0;690.0;130.7;0.9;2.5
47.5733947;9.0468587;3535.5;4.29;-1.31;77.73;643.5;17.1;261.5;17.4;7.1;0.0;321.6;7.0;200.7;-26.9;690.3;129.8;1.3;2.6
47.5733947;9.0468587;3537.5;4.28;-1.33;77.72;643.3;17.1;261.2;17.4;6.8;0.0;321.6;7.0;200.6;-27.7;690.6;129.1;0.8;3.7
47.5733947;9.0468587;3540.6;4.27;-1.34;77.71;643.1;17.1;261.1;17.4;6.6;0.0;321.6;7.0;200.6;-21.6;691.0;135.2;0.3;1.6
47.5733947;9.0468587;3543.1;4.26;-1.36;77.68;642.8;17.1;261.0;17.4;15.1;0.0;321.6;7.0;200.5;-31.8;691.3;125.0;0.5;2.0
47.5733947;9.0468587;3545.5;4.25;-1.37;77.69;642.6;17.1;261.1;17.4;12.7;0.0;321.6;7.0;200.4;-28.5;691.6;128.2;0.0;2.1
47.5733947;9.0468587;3548.0;4.25;-1.38;77.64;642.4;17.1;261.1;17.4;11.5;0.0;321.6;7.0;200.4;-23.8;692.0;133.0;0.5;-0.0
47.5733947;9.0468587;3550.5;4.23;-1.39;77.69;642.1;17.1;261.2;17.4;9.4;0.0;321.6;7.0;200.3;-28.8;692.3;128.0;-0.2;3.9
